2632,Los Callejones,6062,Buenos Aires
2633,Los Cardales,2814,Buenos Aires
2634,Los Cardos,7620,Buenos Aires
2635,Los Cerrillos,7226,Buenos Aires
2636,Los Cerros,7635,Buenos Aires
2637,Los Chañares,6475,Buenos Aires
2638,Los Coloniales,6555,Buenos Aires
2639,Los Cuatro Caminos,7263,Buenos Aires
2640,Los Eucaliptos,7220,Buenos Aires
2641,Los Eucaliptus Casco Urbano,1895,Buenos Aires
2642,Los Gauchos,6343,Buenos Aires
2643,Los Huesos,6015,Buenos Aires
2644,Los Indios,6451,Buenos Aires
2645,Los Indios,2709,Buenos Aires
2646,Los Laureles,6230,Buenos Aires
2647,Los Leones,7000,Buenos Aires
2648,Los Merinos,1980,Buenos Aires
2649,Los Molles,7503,Buenos Aires
2650,Los Ortiz,7601,Buenos Aires
2651,Los Patos,7603,Buenos Aires
2652,Los Pinos,7623,Buenos Aires
2653,Los Pinos,7412,Buenos Aires
2654,Los Polvorines,1613,Buenos Aires
2655,Los Pozos,8512,Buenos Aires
2656,Los Santos Viejos,1921,Buenos Aires
2657,Los Talas,1923,Buenos Aires
2658,Los Toldos,6015,Buenos Aires
2659,Louge,6557,Buenos Aires
2660,Lozano,1741,Buenos Aires
2661,Lucas Monteverde,6661,Buenos Aires
2662,Luis Chico,1917,Buenos Aires
2663,Luis Guillon,1838,Buenos Aires
2664,Lujan,6700,Buenos Aires
2665,Lumb,7639,Buenos Aires
2666,Luro,6439,Buenos Aires
2667,Macedo,7163,Buenos Aires
2668,Magallanes,7151,Buenos Aires
2669,Magdala,6451,Buenos Aires
2670,Magdalena,1913,Buenos Aires
2671,Maguirre,2718,Buenos Aires
2672,Maipu,7160,Buenos Aires
2673,Malabia,6443,Buenos Aires
2674,Malecon Gardelia,7635,Buenos Aires
2675,Malvinas Argentinas,1846,Buenos Aires
2676,Mamaguita,6661,Buenos Aires
2677,Manantiales,2717,Buenos Aires
2678,Manantiales Grandes,2700,Buenos Aires
2679,Manuel Alberti,1667,Buenos Aires
2680,Manuel B Gonnet,1897,Buenos Aires
2681,Manuel Jose Garcia,6608,Buenos Aires
2682,Manuel Ocampo,2713,Buenos Aires
2683,Manzanares,1629,Buenos Aires
2684,Manzo Y Niño,2718,Buenos Aires
2685,Manzone,1633,Buenos Aires
2686,Maori,7635,Buenos Aires
2687,Mapis,6557,Buenos Aires
2688,Maquinista F Savio,1620,Buenos Aires
2689,Mar Azul,7163,Buenos Aires
2690,Mar Chiquita,7174,Buenos Aires
2691,Mar De Ajo,7109,Buenos Aires
2692,Mar De Cobo,7609,Buenos Aires
2693,Mar De Las Pampas,7165,Buenos Aires
2694,Mar Del Plata,7600,Buenos Aires
2695,Mar Del Sud,7607,Buenos Aires
2696,Mar Del Tuyu,7108,Buenos Aires
2697,Marcelino Ugarte,2741,Buenos Aires
2698,Marcos Paz,1727,Buenos Aires
2699,Marcos Paz B Bernasconi,1727,Buenos Aires
2700,Marcos Paz B El Martillo,1727,Buenos Aires
2701,Marcos Paz B El Moro,1727,Buenos Aires
2702,Marcos Paz B El Zorzal,1727,Buenos Aires
2703,Marcos Paz B La Lonja,1727,Buenos Aires
2704,Marcos Paz B La Milagrosa,1727,Buenos Aires
2705,Marcos Paz B Martin Fierro,1727,Buenos Aires
2706,Marcos Paz B Urioste,1727,Buenos Aires
2707,Mari Lauquen,6442,Buenos Aires
2708,Maria Ignacia,7003,Buenos Aires
2709,Maria Lucila,6465,Buenos Aires
2710,Maria P Moreno,6337,Buenos Aires
2711,Mariano Acosta,1723,Buenos Aires
2712,Mariano Benitez Pergamino,2701,Buenos Aires
2713,Mariano H Alfonzo,2718,Buenos Aires
2714,Mariano Roldan,7517,Buenos Aires
2715,Mariano Unzue,6551,Buenos Aires
2716,Mariscal Sucre,6708,Buenos Aires
2717,Martin Berraondo,6667,Buenos Aires
2718,Martin Coronado,1682,Buenos Aires
2719,Martin Fierro,7311,Buenos Aires
2720,Martin Fierro,6400,Buenos Aires
2721,Martinez,1640,Buenos Aires
2722,Marucha,6451,Buenos Aires
2723,Masurel,6439,Buenos Aires
2724,Matheu,1627,Buenos Aires
2725,Mauras,6555,Buenos Aires
2726,Mauricio Hirsch,6531,Buenos Aires
2727,Maximo Fernandez,6645,Buenos Aires
2728,Maximo Paz,1812,Buenos Aires
2729,Mayor Buratovich,8146,Buenos Aires
2730,Mayor Jose Orellano,6053,Buenos Aires
2731,Maza,6343,Buenos Aires
2732,Mecha,6648,Buenos Aires
2733,Mechita,6648,Buenos Aires
2734,Mechongue,7605,Buenos Aires
2735,Medaland,7163,Buenos Aires
2736,Medano Blanco,7630,Buenos Aires
2737,Medanos,8132,Buenos Aires
2738,Melchor Romero,1903,Buenos Aires
2739,Membrillar,6748,Buenos Aires
2740,Mercado Central,1771,Buenos Aires
2741,Mercado De Victoria,8000,Buenos Aires
2742,Mercedes,6600,Buenos Aires
2743,Meridiano Vo,6239,Buenos Aires
2744,Merlo,1722,Buenos Aires
2745,Micaela Cascallares,7507,Buenos Aires
2746,Ministro Rivadavia,1852,Buenos Aires
2747,Mira Pampa,6403,Buenos Aires
2748,Miramar,6550,Buenos Aires
2749,Miramar,7607,Buenos Aires
2750,Miramonte,7214,Buenos Aires
2751,Miranda,7201,Buenos Aires
2752,Moctezuma,6531,Buenos Aires
2753,Molino Galileo,7020,Buenos Aires
2754,Moll,6627,Buenos Aires
2755,Monasterio,7136,Buenos Aires
2756,Mones Cazon,6469,Buenos Aires
2757,Monroe,2741,Buenos Aires
2758,Monsalvo,7119,Buenos Aires
2759,Monte Chingolo,1825,Buenos Aires
2760,Monte Crespo,7020,Buenos Aires
2761,Monte Fiore,8185,Buenos Aires
2762,Monte Grande,1842,Buenos Aires
2763,Monte Hermoso,8153,Buenos Aires
2764,Monte Veloz,1917,Buenos Aires
2765,Montecarlo,7167,Buenos Aires
2766,Montes De Oca,8136,Buenos Aires
2767,Moores,6230,Buenos Aires
2768,Morea,6507,Buenos Aires
2769,Moreno,1744,Buenos Aires
2770,Moron,1708,Buenos Aires
2771,Morse,6013,Buenos Aires
2772,Mouras,6471,Buenos Aires
2773,Muñiz,1663,Buenos Aires
2774,Muñoz,7404,Buenos Aires
2775,Mulcahy,6501,Buenos Aires
2776,Munro,1605,Buenos Aires
2777,Mutti,2909,Buenos Aires
2778,Nahuel Ruca,7613,Buenos Aires
2779,Napaleofu,7007,Buenos Aires
2780,Naposta,8122,Buenos Aires
2781,Navarro,6605,Buenos Aires
2782,Necochea,7630,Buenos Aires
2783,Necol Estacion Fcgm,6077,Buenos Aires
2784,Newton,7223,Buenos Aires
2785,Nicanor Olivera,7637,Buenos Aires
2786,Nicolas Descalzi,8151,Buenos Aires
2787,Nicolas Levalle,8134,Buenos Aires
2788,Nieves,7316,Buenos Aires
2789,Norberto De La Riestra,6663,Buenos Aires
2790,Norumbega,6501,Buenos Aires
2791,Nueva Atlantis,7113,Buenos Aires
2792,Nueva España,6553,Buenos Aires
2793,Nueva Hermosura,1907,Buenos Aires
2794,Nueva Plata,6451,Buenos Aires
2795,Nueva Roma,8117,Buenos Aires
2796,Nueva Suiza,6077,Buenos Aires
2797,O Higgins,6748,Buenos Aires
2798,Ochandio,7521,Buenos Aires
2799,Odorqui,6537,Buenos Aires
2800,Olascoaga,6652,Buenos Aires
2801,Olavarria,7400,Buenos Aires
2802,Oliden,1981,Buenos Aires
2803,Olivera,6608,Buenos Aires
2804,Oliviera Cesar,2930,Buenos Aires
2805,Olivos,1636,Buenos Aires
2806,Ombu,7545,Buenos Aires
2807,Ombucta,8142,Buenos Aires
2808,Once De Setiembre,1657,Buenos Aires
2809,Open Door,6708,Buenos Aires
2810,Orense,7503,Buenos Aires
2811,Oriente,7509,Buenos Aires
2812,Orlando,2812,Buenos Aires
2813,Ortiz Basualdo,2703,Buenos Aires
2814,Ortiz De Rosas,6660,Buenos Aires
2815,Ostende,7167,Buenos Aires
2816,Otamendi,2802,Buenos Aires
2817,Otoño,7545,Buenos Aires
2818,Pablo Acosta,7301,Buenos Aires
2819,Pablo Nogues,1613,Buenos Aires
2820,Pablo Podesta,1657,Buenos Aires
2821,Pachan,7020,Buenos Aires
2822,Palantelen,6434,Buenos Aires
2823,Palantelen,6640,Buenos Aires
2824,Palemon Huergo,6628,Buenos Aires
2825,Palmitas,7221,Buenos Aires
2826,Palo Blanco,1923,Buenos Aires
2827,Paname,2931,Buenos Aires
2828,Pancho Diaz,1921,Buenos Aires
2829,Papin,6411,Buenos Aires
2830,Parada Kilometro 158,2935,Buenos Aires
2831,Parada Kilometro 76,1741,Buenos Aires
2832,Parada Los Robles,6703,Buenos Aires
2833,Parada Tatay,6725,Buenos Aires
2834,Parag_il,7412,Buenos Aires
2835,Paraje La Aurora,8158,Buenos Aires
2836,Paraje La Vasca,7100,Buenos Aires
2837,Paraje Santa Rosa,2711,Buenos Aires
2838,Paraje Starache,1915,Buenos Aires
2839,Pardo,7212,Buenos Aires
2840,Parish,7316,Buenos Aires
2841,Parque Carilo,7167,Buenos Aires
2842,Parque Muñoz,7020,Buenos Aires
2843,Parque San Martin,1722,Buenos Aires
2844,Parque Taillade,7114,Buenos Aires
2845,Parravichini,7100,Buenos Aires
2846,Pasman,7547,Buenos Aires
2847,Paso Alsina,8142,Buenos Aires
2848,Paso Cramer,8134,Buenos Aires
2849,Paso Del Medano,7511,Buenos Aires
2850,Paso Del Rey,1742,Buenos Aires
2851,Paso Mayor,8115,Buenos Aires
2852,Pasos,7163,Buenos Aires
2853,Pasteur,6077,Buenos Aires
2854,Patricios,6503,Buenos Aires
2855,Paula,6557,Buenos Aires
2856,Pavon,2812,Buenos Aires
2857,Payro R,1913,Buenos Aires
2858,Pazos Kanki,6058,Buenos Aires
2859,Peñaflor,7225,Buenos Aires
2860,Pearson,2711,Buenos Aires
2861,Pedernales,6665,Buenos Aires
2862,Pedro Gamen,6451,Buenos Aires
2863,Pedro Lasalle,7515,Buenos Aires
2864,Pedro Luro,8148,Buenos Aires
2865,Pedro Nicolas Escribano,7130,Buenos Aires
2866,Pehuajo,6450,Buenos Aires
2867,Pehuelches,6409,Buenos Aires
2868,Pehuen Co,8109,Buenos Aires
2869,Pelicura,8117,Buenos Aires
2870,Pellegrini,6346,Buenos Aires
2871,Pereyra,1894,Buenos Aires
2872,Pereyra Iraola Parque,1894,Buenos Aires
2873,Perez Millan,2933,Buenos Aires
2874,Pergamino,2700,Buenos Aires
2875,Pessagno,7135,Buenos Aires
2876,Piñeiro,1921,Buenos Aires
2877,Piñeyro,1870,Buenos Aires
2878,Piñeyro,7548,Buenos Aires
2879,Pichincha,6051,Buenos Aires
2880,Piedra Ancha,8117,Buenos Aires
2881,Piedritas,6241,Buenos Aires
2882,Pieres,7635,Buenos Aires
2883,Pierini,7517,Buenos Aires
2884,Pigue,8170,Buenos Aires
2885,Pila,7110,Buenos Aires
2886,Pilar,1629,Buenos Aires
2887,Pillahuinco,7530,Buenos Aires
2888,Pinamar,7167,Buenos Aires
2889,Pinzon,2703,Buenos Aires
2890,Pipinas,1921,Buenos Aires
2891,Pirovano,6551,Buenos Aires
2892,Piruco,2705,Buenos Aires
2893,Pla,6634,Buenos Aires
2894,Pla Y Ragnoni,7607,Buenos Aires
2895,Platanos,1885,Buenos Aires
2896,Playa Chapadmalal,7609,Buenos Aires
2897,Playa Las Margaritas,7109,Buenos Aires
2898,Playa Serena,7609,Buenos Aires
2899,Plaza Montero,7201,Buenos Aires
2900,Plomer,1741,Buenos Aires
2901,Plumacho,2703,Buenos Aires
2902,Poblet,1905,Buenos Aires
2903,Pocito,6430,Buenos Aires
2904,Polvaredas,7267,Buenos Aires
2905,Pontaut,7535,Buenos Aires
2906,Pontevedra,1761,Buenos Aires
2907,Porvenir,6077,Buenos Aires
2908,Pourtale,7404,Buenos Aires
2909,Pradere Juan A,6231,Buenos Aires
2910,Presidente Derqui,1635,Buenos Aires
2911,Presidente Quintana,6621,Buenos Aires
2912,Primera Junta,6422,Buenos Aires
2913,Puan,8180,Buenos Aires
2914,Pueblitos,6661,Buenos Aires
2915,Pueblo Balneario Reta,7511,Buenos Aires
2916,Pueblo Martinez De Hoz,6533,Buenos Aires
2917,Pueblo Nuevo,6700,Buenos Aires
2918,Pueblo Nuevo,7400,Buenos Aires
2919,Pueblo Nuevo Dto Junin,6000,Buenos Aires
2920,Pueblo Otero,2700,Buenos Aires
2921,Pueblo San Esteban,6450,Buenos Aires
2922,Pueblo San Jose,7541,Buenos Aires
2923,Pueblo Santa Maria,7541,Buenos Aires
2924,Puente Batalla,6620,Buenos Aires
2925,Puente Cañete,2740,Buenos Aires
2926,Puente Castex,2760,Buenos Aires
2927,Puente El Ochenta,7225,Buenos Aires
2928,Puerto Bahia Blanca,8103,Buenos Aires
2929,Puerto Belgrano,8111,Buenos Aires
2930,Puerto Coloma,8142,Buenos Aires
2931,Puerto De Escobar,1625,Buenos Aires
2932,Puerto Galvan,8000,Buenos Aires
2933,Puerto La Plata,1925,Buenos Aires
2934,Puerto Necochea,7630,Buenos Aires
2935,Puerto Rosales,8111,Buenos Aires
2936,Puerto Tres Bonetes,8505,Buenos Aires
2937,Puerto Wassermann,8506,Buenos Aires
2938,Puesto Del Medio,2763,Buenos Aires
2939,Pujol,2907,Buenos Aires
2940,Punta Alta,8109,Buenos Aires
2941,Punta De Canal,1623,Buenos Aires
2942,Punta Indio,1917,Buenos Aires
2943,Punta Lara,1931,Buenos Aires
2944,Punta Medanos,7109,Buenos Aires
2945,Quenuma,6335,Buenos Aires
2946,Quequen,7631,Buenos Aires
2947,Quiñihual Estacion,7533,Buenos Aires
2948,Quilco,7406,Buenos Aires
2949,Quilmes,1878,Buenos Aires
2950,Quilmes Oeste,1879,Buenos Aires
2951,Quirno Costa,6018,Buenos Aires
2952,Quiroga,6533,Buenos Aires
2953,Rafael Calzada,1847,Buenos Aires
2954,Rafael Castillo,1755,Buenos Aires
2955,Rafael Obligado,6001,Buenos Aires
2956,Ramallo,2915,Buenos Aires
2957,Ramon Biaus,6627,Buenos Aires
2958,Ramon J Neild,6533,Buenos Aires
2959,Ramon Santamarina,7641,Buenos Aires
2960,Ramos Mejia,1704,Buenos Aires
2961,Ramos Otero,7621,Buenos Aires
2962,Rancagua,2701,Buenos Aires
2963,Ranchos,1987,Buenos Aires
2964,Ranelagh,1886,Buenos Aires
2965,Rauch,7203,Buenos Aires
2966,Raulet,7530,Buenos Aires
2967,Rawson,6734,Buenos Aires
2968,Real Audiencia,7225,Buenos Aires
2969,Recalde,6559,Buenos Aires
2970,Reginaldo J Neild,6533,Buenos Aires
2971,Remedios De Escalada,1826,Buenos Aires
2972,Remedios De Escalada,1657,Buenos Aires
2973,Requena,7307,Buenos Aires
2974,Reta,7500,Buenos Aires
2975,Retiro San Pablo,3752,Buenos Aires
2976,Ricardo Cano,2703,Buenos Aires
2977,Ricardo Gaviña,7313,Buenos Aires
2978,Ricardo Rojas,1618,Buenos Aires
2979,Rincon De Baudrix,7621,Buenos Aires
2980,Rincon De Milberg,1648,Buenos Aires
2981,Rincon De Noario,1921,Buenos Aires
2982,Rincon De Vivot,7225,Buenos Aires
2983,Rincon Norte,6605,Buenos Aires
2984,Rio Lujan,2802,Buenos Aires
2985,Rio Tala,2944,Buenos Aires
2986,Rivadavia,6239,Buenos Aires
2987,Rivadeo,8127,Buenos Aires
2988,Rivera,6441,Buenos Aires
2989,Roberto Payro,1915,Buenos Aires
2990,Roberts,6075,Buenos Aires
2991,Rocha,7404,Buenos Aires
2992,Rojas,2705,Buenos Aires
2993,Rolito Estacion Fcgb,6430,Buenos Aires
2994,Roman Baez,6612,Buenos Aires
2995,Roosevelt Partido Rivadavia,6403,Buenos Aires
2996,Roque Perez,7245,Buenos Aires
2997,Rosas,7205,Buenos Aires
2998,Rovira,6450,Buenos Aires
2999,Ruiz Solis,6720,Buenos Aires
3000,Ruta 11 Kilometro 23,1907,Buenos Aires
3001,Ruta 205 Kilometro 57,1816,Buenos Aires
3002,Ruta 26 Kilometro 48,1619,Buenos Aires
3003,Ruta 26 Maquinista F Savio,1619,Buenos Aires
3004,Ruta 3 Kilometro 75 700,1816,Buenos Aires
3005,Ruta 8 Kilometro 77,6703,Buenos Aires
3006,Ruta 9 Kilometro 169 5,2930,Buenos Aires
3007,Ruta 9 Kilometro 72,2804,Buenos Aires
3008,Saavedra,8174,Buenos Aires
3009,Saforcada,6022,Buenos Aires
3010,Salada Chica,7163,Buenos Aires
3011,Salada Grande,7163,Buenos Aires
3012,Saladillo,7260,Buenos Aires
3013,Saladillo Norte,7261,Buenos Aires
3014,Salazar,6471,Buenos Aires
3015,Saldungaray,8166,Buenos Aires
3016,Salina De Piedra,8506,Buenos Aires
3017,Salinas Chicas,8134,Buenos Aires
3018,Salliquelo,6339,Buenos Aires
3019,Salto,2741,Buenos Aires
3020,Salvador Maria,7241,Buenos Aires
3021,Samborombon,1981,Buenos Aires
3022,San Adolfo,8142,Buenos Aires
3023,San Agustin,7623,Buenos Aires
3024,San Alberto,6720,Buenos Aires
3025,San Andres,1651,Buenos Aires
3026,San Andres,8180,Buenos Aires
3027,San Andres De Giles,6720,Buenos Aires
3028,San Andres De Tapalque,7305,Buenos Aires
3029,San Antonio,8185,Buenos Aires
3030,San Antonio,7110,Buenos Aires
3031,San Antonio De Areco,2760,Buenos Aires
3032,San Antonio De Padua,1718,Buenos Aires
3033,San Benito,7261,Buenos Aires
3034,San Bernardo,6476,Buenos Aires
3035,San Bernardo,6561,Buenos Aires
3036,San Bernardo Del Tuyu,7111,Buenos Aires
3037,San Cala,7011,Buenos Aires
3038,San Carlos,6451,Buenos Aires
3039,San Cayetano,7521,Buenos Aires
3040,San Clemente Del Tuyu,7105,Buenos Aires
3041,San Cornelio,7603,Buenos Aires
3042,San Daniel,7116,Buenos Aires
3043,San Eduardo Del Mar,7607,Buenos Aires
3044,San Eladio,6601,Buenos Aires
3045,San Emilio,6017,Buenos Aires
3046,San Emilio,8136,Buenos Aires
3047,San Enrique,6661,Buenos Aires
3048,San Enrique,7110,Buenos Aires
3049,San Ernesto,6725,Buenos Aires
3050,San Federico,2711,Buenos Aires
3051,San Felipe,7603,Buenos Aires
3052,San Fermin,6417,Buenos Aires
3053,San Fernando,1646,Buenos Aires
3054,San Francisco De Bellocq,7505,Buenos Aires
3055,San Francisco Solano,1881,Buenos Aires
3056,San German,8124,Buenos Aires
3057,San Gervacio,7305,Buenos Aires
3058,San Ignacio,7151,Buenos Aires
3059,San Isidro,1642,Buenos Aires
3060,San Jacinto,6614,Buenos Aires
3061,San Jacinto,7400,Buenos Aires
3062,San Jorge,7404,Buenos Aires
3063,San Jose,6665,Buenos Aires
3064,San Jose,6643,Buenos Aires
3065,San Jose,1846,Buenos Aires
3066,San Jose,7635,Buenos Aires
3067,San Jose,8136,Buenos Aires
3068,San Jose,7203,Buenos Aires
3069,San Jose De Gali,7114,Buenos Aires
3070,San Jose De Los Quinteros,7109,Buenos Aires
3071,San Jose De Otamendi,7601,Buenos Aires
3072,San Juan,6500,Buenos Aires
3073,San Juan,7401,Buenos Aires
3074,San Juan,2754,Buenos Aires
3075,San Juan De Nelson,6530,Buenos Aires
3076,San Julian,7613,Buenos Aires
3077,San Justo,7118,Buenos Aires
3078,San Justo,1754,Buenos Aires
3079,San Laureano,7150,Buenos Aires
3080,San Manuel,7007,Buenos Aires
3081,San Martin De Tours,8164,Buenos Aires
3082,San Mauricio,6239,Buenos Aires
3083,San Mayol,7519,Buenos Aires
3084,San Miguel,1663,Buenos Aires
3085,San Miguel Arcangel,8185,Buenos Aires
3086,San Miguel Del Monte,7220,Buenos Aires
3087,San Miguel Del Moro,7631,Buenos Aires
3088,San Nicolas De Los Arroyos,2900,Buenos Aires
3089,San Pascual,7007,Buenos Aires
3090,San Patricio,6734,Buenos Aires
3091,San Pedro,2930,Buenos Aires
3092,San Quilco,7406,Buenos Aires
3093,San Rafael,7130,Buenos Aires
3094,San Ramon,8150,Buenos Aires
3095,San Ramon,2754,Buenos Aires
3096,San Ramon,6424,Buenos Aires
3097,San Ramon De Anchorena,7311,Buenos Aires
3098,San Roman,8154,Buenos Aires
3099,San Roque,6017,Buenos Aires
3100,San Sebastian,6623,Buenos Aires
3101,San Severo,7521,Buenos Aires
3102,San Simon,7621,Buenos Aires
3103,San Valentin,7613,Buenos Aires
3104,San Vicente,1865,Buenos Aires
3105,Sansinena,6233,Buenos Aires
3106,Santa Alicia,7243,Buenos Aires
3107,Santa Catalina,7503,Buenos Aires
3108,Santa Cecilia Centro,6463,Buenos Aires
3109,Santa Cecilia Norte,6472,Buenos Aires
3110,Santa Cecilia Sud,6450,Buenos Aires
3111,Santa Clara Del Mar,7609,Buenos Aires
3112,Santa Clementina,7406,Buenos Aires
3113,Santa Coloma,2761,Buenos Aires
3114,Santa Elena,7414,Buenos Aires
3115,Santa Elena,6700,Buenos Aires
3116,Santa Elena,7609,Buenos Aires
3117,Santa Eleodora,6241,Buenos Aires
3118,Santa Felicia,7243,Buenos Aires
3119,Santa Ines,6459,Buenos Aires
3120,Santa Ines,6471,Buenos Aires
3121,Santa Irene,7607,Buenos Aires
3122,Santa Isabel,6550,Buenos Aires
3123,Santa Lucia,2935,Buenos Aires
3124,Santa Luisa,7401,Buenos Aires
3125,Santa Maria,6071,Buenos Aires
3126,Santa Maria Belloq,6535,Buenos Aires
3127,Santa Regina,6105,Buenos Aires
3128,Santa Rita,2700,Buenos Aires
3129,Santa Rita Pdo Guamini,6437,Buenos Aires
3130,Santa Rosa,1739,Buenos Aires
3131,Santa Rosa,1888,Buenos Aires
3132,Santa Rosa,7303,Buenos Aires
3133,Santa Rosa De Minellono,7212,Buenos Aires
3134,Santa Teresa,7163,Buenos Aires
3135,Santa Teresa,2912,Buenos Aires
3136,Santa Teresita,7107,Buenos Aires
3137,Santa Teresita Pergamino,2701,Buenos Aires
3138,Santa Trinidad,7541,Buenos Aires
3139,Santiago Garbarini,6660,Buenos Aires
3140,Santiago Larre,7245,Buenos Aires
3141,Santo Domingo,7119,Buenos Aires
3142,Santo Tomas,6530,Buenos Aires
3143,Santo Tomas Chico,6538,Buenos Aires
3144,Santos Lugares,1676,Buenos Aires
3145,Santos Unzue,6507,Buenos Aires
3146,Sarandi,1872,Buenos Aires
3147,Sarasa,2721,Buenos Aires
3148,Saturno,6417,Buenos Aires
3149,Sauce Chico,8105,Buenos Aires
3150,Sauce Corto,7540,Buenos Aires
3151,Sauce Grande,8150,Buenos Aires
3152,Sauce Grande,8150,Buenos Aires
3153,Sauzales,6030,Buenos Aires
3154,Segurola,7119,Buenos Aires
3155,Seminario Pio Xii,6600,Buenos Aires
3156,Sevigne,7101,Buenos Aires
3157,Shaw,7300,Buenos Aires
3158,Siempre Verde,7609,Buenos Aires
3159,Sierra Chica,7401,Buenos Aires
3160,Sierra De La Ventana,8168,Buenos Aires
3161,Sierra De Los Padres,7601,Buenos Aires
3162,Sierras Bayas,7403,Buenos Aires
3163,Smith,6531,Buenos Aires
3164,Sol De Mayo,7243,Buenos Aires
3165,Sol De Mayo,2709,Buenos Aires
3166,Solale,6064,Buenos Aires
3167,Solanet,7151,Buenos Aires
3168,Solano,1846,Buenos Aires
3169,Solis,2764,Buenos Aires
3170,Sourigues,1885,Buenos Aires
3171,Speratti,1741,Buenos Aires
3172,Speroni,7163,Buenos Aires
3173,Spurr,8103,Buenos Aires
3174,Stegmann,7536,Buenos Aires
3175,Stroeder,8508,Buenos Aires
3176,Sucre,6700,Buenos Aires
3177,Suipacha,6612,Buenos Aires
3178,Sundblad,6401,Buenos Aires
3179,Tablada,1766,Buenos Aires
3180,Tacuari,2741,Buenos Aires
3181,Tamangueyu,7633,Buenos Aires
3182,Tambo Nuevo,2700,Buenos Aires
3183,Tandil,7000,Buenos Aires
3184,Tapalque,7303,Buenos Aires
3185,Tapiales,1770,Buenos Aires
3186,Tatay,6725,Buenos Aires
3187,Tedin Uriburu,7021,Buenos Aires
3188,Tejo Galeta,7530,Buenos Aires
3189,Temperley,1834,Buenos Aires
3190,Teniente Coronel Miñana,7401,Buenos Aires
3191,Teniente Origone,8144,Buenos Aires
3192,Termas Los Gauchos,8504,Buenos Aires
3193,Thames,6343,Buenos Aires
3194,Tigre,1648,Buenos Aires
3195,Timote,6457,Buenos Aires
3196,Tio Domingo,7163,Buenos Aires
3197,Todd,2754,Buenos Aires
3198,Toldos Viejos,7260,Buenos Aires
3199,Tomas Jofre,6601,Buenos Aires
3200,Tordillo,7101,Buenos Aires
3201,Tornquist,8160,Buenos Aires
3202,Toro,1635,Buenos Aires
3203,Torres,6703,Buenos Aires
3204,Tortuguitas,1667,Buenos Aires
3205,Trenque Lauquen,6400,Buenos Aires
3206,Tres  Lagunas,6443,Buenos Aires
3207,Tres Algarrobos,6231,Buenos Aires
3208,Tres Arroyos,7500,Buenos Aires
3209,Tres Cuervos,8183,Buenos Aires
3210,Tres Leguas,7100,Buenos Aires
3211,Tres Lomas,6409,Buenos Aires
3212,Tres Picos,8162,Buenos Aires
3213,Tres Sargentos,6727,Buenos Aires
3214,Trigales,6053,Buenos Aires
3215,Tristan Suarez,1806,Buenos Aires
3216,Triunvirato,6071,Buenos Aires
3217,Troncos Del Talar,1618,Buenos Aires
3218,Tronge,6407,Buenos Aires
3219,Tropezon,6501,Buenos Aires
3220,Trujui,1664,Buenos Aires
3221,Turdera,1834,Buenos Aires
3222,Tuyuti,6721,Buenos Aires
3223,Uballes,7301,Buenos Aires
3224,Udaquiola,7151,Buenos Aires
3225,Unidad Turistica Chapadmalal,7609,Buenos Aires
3226,Urdampilleta,6553,Buenos Aires
3227,Uribelarrea,1815,Buenos Aires
3228,Urquiza,2718,Buenos Aires
3229,Vaña,7301,Buenos Aires
3230,Vagues,2764,Buenos Aires
3231,Valdez,6667,Buenos Aires
3232,Valentin Alsina,1822,Buenos Aires
3233,Valentin Gomez,6401,Buenos Aires
3234,Valenzuela Anton,7630,Buenos Aires
3235,Valeria Del Mar,7167,Buenos Aires
3236,Vallimanca,6557,Buenos Aires
3237,Vasquez,7519,Buenos Aires
3238,Vecino,7118,Buenos Aires
3239,Vedia,6030,Buenos Aires
3240,Vela,7003,Buenos Aires
3241,Velloso,7305,Buenos Aires
3242,Venancio,8117,Buenos Aires
3243,Vergara,7135,Buenos Aires
3244,Veronica,1917,Buenos Aires
3245,Viña,2754,Buenos Aires
3246,Viboras,8180,Buenos Aires
3247,Vicente Casares,1808,Buenos Aires
3248,Vicente Lopez,1638,Buenos Aires
3249,Vicente Pereda,7300,Buenos Aires
3250,Victoria,1644,Buenos Aires
3251,Victorino De La Plaza,6411,Buenos Aires
3252,Vieytes,1915,Buenos Aires
3253,Vigelencia,6070,Buenos Aires
3254,Vilela,7208,Buenos Aires
3255,Villa Adelina,1607,Buenos Aires
3256,Villa Adriana,1816,Buenos Aires
3257,Villa Agueda,1629,Buenos Aires
3258,Villa Aldeanita,6471,Buenos Aires
3259,Villa Angus,2800,Buenos Aires
3260,Villa Arcadia,7540,Buenos Aires
3261,Villa Astolfi,1633,Buenos Aires
3262,Villa Ballester,1653,Buenos Aires
3263,Villa Belgrano Dto Junin,6000,Buenos Aires
3264,Villa Bosch,1682,Buenos Aires
3265,Villa Branda,6407,Buenos Aires
3266,Villa Brown,1888,Buenos Aires
3267,Villa Buenos Aires,8000,Buenos Aires
3268,Villa Buide,1629,Buenos Aires
3269,Villa Burgos,7203,Buenos Aires
3270,Villa Cacique,7005,Buenos Aires
3271,Villa Capdepont,2800,Buenos Aires
3272,Villa Carola,6555,Buenos Aires
3273,Villa Carucha,7505,Buenos Aires
3274,Villa Castelar Est Erize,6430,Buenos Aires
3275,Villa Centenario,2700,Buenos Aires
3276,Villa Cerrito,8000,Buenos Aires
